Date,Tweet,Likes,Retweets,Sentiment,Confidence,Tweet_Length,Hashtags_Count,Mentions_Count,URL_Shared,Media_Attached,Reply_Count,Retweet_Flag,Original_Tweets_Percentage,Unique_Word_Count,Positive_Word_Count,Negative_Word_Count,Neutral_Word_Count,Follower_Count,User_Verified,Political_Hashtags_Usage,Keyword_Frequency,Emotion_Score,Time_of_Day,Region
2024-01-19 23:00:00,Will Vijay succeed?,102,140,NEUTRAL,0.9242411049668698,19,0,0,0,0,99,0,1,3,0,0,19,2193,0,0,0,0.0,Night,Central
2024-01-20 00:00:00,Thalapathy Vijay is the leader!,272,30,NEUTRAL,0.9530095355221816,31,0,0,0,0,50,0,1,5,0,0,31,13005,0,0,1,0.0,Night,West
2024-01-20 01:00:00,Political impact of Vijay,13,19,POSITIVE,0.7707984613992435,25,0,0,0,0,16,0,1,4,0,0,25,24451,0,0,0,0.0,Night,East
2024-01-20 02:00:00,Will Vijay succeed?,158,145,POSITIVE,0.8147118555585502,19,0,0,0,0,98,0,1,3,0,0,19,31081,1,0,0,0.0,Night,South
2024-01-20 03:00:00,Political impact of Vijay,151,159,NEGATIVE,0.6284571423461467,25,0,0,0,0,81,0,1,4,0,0,25,74003,0,0,0,0.0,Night,South
2024-01-20 04:00:00,Vijay entry trending!,482,42,POSITIVE,0.9004013439892623,21,0,0,0,0,85,0,1,3,0,0,21,70921,0,0,0,0.0,Night,South
2024-01-20 05:00:00,Will Vijay succeed?,107,253,NEGATIVE,0.8160612142245116,19,0,0,0,0,23,0,1,3,0,0,19,82389,0,0,0,0.0,Morning,Central
2024-01-20 06:00:00,Thalapathy Vijay is the leader!,187,129,NEUTRAL,0.7517567556489984,31,0,0,0,0,18,0,1,5,0,0,31,84121,0,0,1,0.0,Morning,North
2024-01-20 07:00:00,Will Vijay succeed?,300,59,NEUTRAL,0.5300542780391979,19,0,0,0,0,36,0,1,3,0,0,19,78613,0,0,0,0.0,Morning,Central
2024-01-20 08:00:00,Will Vijay succeed?,97,150,NEGATIVE,0.9579674812555768,19,0,0,0,0,84,0,1,3,0,0,19,19974,0,0,0,0.0,Morning,West
2024-01-20 09:00:00,Will Vijay succeed?,130,286,NEUTRAL,0.8077257101922031,19,0,0,0,0,7,0,1,3,0,0,19,51031,0,0,0,0.0,Morning,North
2024-01-20 10:00:00,Will Vijay succeed?,292,4,POSITIVE,0.596345547346484,19,0,0,0,0,27,0,1,3,0,0,19,7774,0,0,0,0.0,Morning,West
2024-01-20 11:00:00,Political impact of Vijay,170,265,NEUTRAL,0.8031930584915263,25,0,0,0,0,4,0,1,4,0,0,25,50616,0,0,0,0.0,Morning,North
2024-01-20 12:00:00,Vijay entry trending!,423,129,POSITIVE,0.8387316771199866,21,0,0,0,0,16,0,1,3,0,0,21,94674,0,0,0,0.0,Afternoon,Central
2024-01-20 13:00:00,Vijay Makkal Iyakkam rocks!,473,266,NEGATIVE,0.7628851683416127,27,0,0,0,0,35,0,1,4,0,0,27,60786,0,0,0,0.0,Afternoon,South
2024-01-20 14:00:00,Will Vijay succeed?,182,177,NEGATIVE,0.8590508689780112,19,0,0,0,0,18,0,1,3,0,0,19,94951,0,0,0,0.0,Afternoon,East
2024-01-20 15:00:00,Thalapathy Vijay is the leader!,470,252,NEUTRAL,0.7907269739643121,31,0,0,0,0,63,0,1,5,0,0,31,69312,0,0,1,0.0,Afternoon,South
2024-01-20 16:00:00,Will Vijay succeed?,363,55,NEUTRAL,0.9738847910160742,19,0,0,0,0,90,0,1,3,0,0,19,2526,0,0,0,0.0,Afternoon,Central
2024-01-20 17:00:00,Thalapathy Vijay is the leader!,38,82,POSITIVE,0.5268485392996534,31,0,0,0,0,97,0,1,5,0,0,31,90109,0,0,1,0.0,Evening,North
2024-01-20 18:00:00,Political impact of Vijay,14,98,POSITIVE,0.5531228542347802,25,0,0,0,0,10,0,1,4,0,0,25,68598,0,0,0,0.0,Evening,South
2024-01-20 19:00:00,Thalapathy Vijay is the leader!,375,148,NEUTRAL,0.5868358184771699,31,0,0,0,0,53,0,1,5,0,0,31,30043,0,0,1,0.0,Evening,Central
2024-01-20 20:00:00,Vijay Makkal Iyakkam rocks!,496,155,NEUTRAL,0.845085535302166,27,0,0,0,0,44,0,1,4,0,0,27,66495,1,0,0,0.0,Evening,West
2024-01-20 21:00:00,Vijay entry trending!,3,189,NEGATIVE,0.8227979363749043,21,0,0,0,0,46,0,1,3,0,0,21,44916,0,0,0,0.0,Night,East
2024-01-20 22:00:00,Thalapathy Vijay is the leader!,348,262,NEGATIVE,0.9460294301048472,31,0,0,0,0,11,0,1,5,0,0,31,4238,0,0,1,0.0,Night,South
2024-01-20 23:00:00,Thalapathy Vijay is the leader!,469,79,NEGATIVE,0.8664387264419492,31,0,0,0,0,20,0,1,5,0,0,31,91276,0,0,1,0.0,Night,North
2024-01-21 00:00:00,Vijay entry trending!,408,251,NEUTRAL,0.7541777437822961,21,0,0,0,0,10,0,1,3,0,0,21,76045,0,0,0,0.0,Night,West
2024-01-21 01:00:00,Vijay Makkal Iyakkam rocks!,396,96,NEUTRAL,0.9959158962318152,27,0,0,0,0,91,0,1,4,0,0,27,4117,0,0,0,0.0,Night,Central
2024-01-21 02:00:00,Will Vijay succeed?,209,259,NEUTRAL,0.6330539780846496,19,0,0,0,0,4,0,1,3,0,0,19,10551,0,0,0,0.0,Night,East
2024-01-21 03:00:00,Thalapathy Vijay is the leader!,160,259,NEGATIVE,0.916595829892727,31,0,0,0,0,80,0,1,5,0,0,31,63056,0,0,1,0.0,Night,North
2024-01-21 04:00:00,Vijay entry trending!,15,102,NEUTRAL,0.7133951860969596,21,0,0,0,0,55,0,1,3,0,0,21,93963,0,0,0,0.0,Night,Central
2024-01-21 05:00:00,Political impact of Vijay,492,39,POSITIVE,0.8243675694378672,25,0,0,0,0,19,0,1,4,0,0,25,10378,0,0,0,0.0,Morning,Central
2024-01-21 06:00:00,Vijay entry trending!,425,272,NEUTRAL,0.863634235226217,21,0,0,0,0,40,0,1,3,0,0,21,90580,1,0,0,0.0,Morning,South
2024-01-21 07:00:00,Political impact of Vijay,107,100,NEUTRAL,0.8168770435951682,25,0,0,0,0,45,0,1,4,0,0,25,43864,0,0,0,0.0,Morning,South
2024-01-21 08:00:00,Vijay Makkal Iyakkam rocks!,381,220,NEUTRAL,0.5702536515542966,27,0,0,0,0,11,0,1,4,0,0,27,1234,0,0,0,0.0,Morning,North
2024-01-21 09:00:00,Will Vijay succeed?,449,123,NEUTRAL,0.7214755053739663,19,0,0,0,0,69,0,1,3,0,0,19,63043,0,0,0,0.0,Morning,Central
2024-01-21 10:00:00,Vijay entry trending!,310,230,NEUTRAL,0.7807191889665621,21,0,0,0,0,16,0,1,3,0,0,21,95767,0,0,0,0.0,Morning,South
2024-01-21 11:00:00,Thalapathy Vijay is the leader!,226,177,POSITIVE,0.9245218795892984,31,0,0,0,0,18,0,1,5,0,0,31,54418,0,0,1,0.0,Morning,East
2024-01-21 12:00:00,Vijay Makkal Iyakkam rocks!,169,62,POSITIVE,0.7218228743992862,27,0,0,0,0,25,0,1,4,0,0,27,60228,0,0,0,0.0,Afternoon,East
2024-01-21 13:00:00,Vijay entry trending!,33,115,NEUTRAL,0.9593736524021256,21,0,0,0,0,47,0,1,3,0,0,21,88156,0,0,0,0.0,Afternoon,Central
2024-01-21 14:00:00,Thalapathy Vijay is the leader!,413,190,NEGATIVE,0.7201871115126053,31,0,0,0,0,51,0,1,5,0,0,31,21969,0,0,1,0.0,Afternoon,South
2024-01-21 15:00:00,Vijay entry trending!,250,61,NEUTRAL,0.7743899296315058,21,0,0,0,0,95,0,1,3,0,0,21,5139,0,0,0,0.0,Afternoon,North
2024-01-21 16:00:00,Political impact of Vijay,246,255,NEUTRAL,0.8981428414714006,25,0,0,0,0,69,0,1,4,0,0,25,21381,0,0,0,0.0,Afternoon,North
2024-01-21 17:00:00,Vijay entry trending!,268,6,NEUTRAL,0.7915338422110718,21,0,0,0,0,54,0,1,3,0,0,21,10542,0,0,0,0.0,Evening,North
2024-01-21 18:00:00,Vijay entry trending!,140,154,NEGATIVE,0.9801090361914124,21,0,0,0,0,99,0,1,3,0,0,21,73888,0,0,0,0.0,Evening,East
2024-01-21 19:00:00,Vijay entry trending!,273,91,NEGATIVE,0.8301679152570638,21,0,0,0,0,74,0,1,3,0,0,21,27686,0,0,0,0.0,Evening,South
2024-01-21 20:00:00,Vijay Makkal Iyakkam rocks!,415,13,NEGATIVE,0.7613547270338006,27,0,0,0,0,32,0,1,4,0,0,27,53153,0,0,0,0.0,Evening,South
2024-01-21 21:00:00,Vijay entry trending!,95,228,POSITIVE,0.5117959838903979,21,0,0,0,0,61,0,1,3,0,0,21,50589,0,0,0,0.0,Night,East
2024-01-21 22:00:00,Thalapathy Vijay is the leader!,226,85,NEGATIVE,0.7068664487901649,31,0,0,0,0,87,0,1,5,0,0,31,83204,1,0,1,0.0,Night,North
2024-01-21 23:00:00,Political impact of Vijay,378,132,POSITIVE,0.6496242096300802,25,0,0,0,0,22,0,1,4,0,0,25,86446,0,0,0,0.0,Night,North
2024-01-22 00:00:00,Political impact of Vijay,38,182,POSITIVE,0.8740528339437446,25,0,0,0,0,14,0,1,4,0,0,25,67187,0,0,0,0.0,Night,Central
2024-01-22 01:00:00,Vijay entry trending!,301,61,NEGATIVE,0.6041388375767729,21,0,0,0,0,26,0,1,3,0,0,21,12725,0,0,0,0.0,Night,West
2024-01-22 02:00:00,Vijay Makkal Iyakkam rocks!,499,218,NEGATIVE,0.6026100436470359,27,0,0,0,0,74,0,1,4,0,0,27,34497,0,0,0,0.0,Night,South
2024-01-22 03:00:00,Vijay Makkal Iyakkam rocks!,28,245,NEGATIVE,0.5947595216186884,27,0,0,0,0,63,0,1,4,0,0,27,58771,0,0,0,0.0,Night,South
2024-01-22 04:00:00,Thalapathy Vijay is the leader!,445,229,POSITIVE,0.5628078065781179,31,0,0,0,0,80,0,1,5,0,0,31,91885,1,0,1,0.0,Night,South
2024-01-22 05:00:00,Vijay entry trending!,496,78,NEUTRAL,0.6555035018354437,21,0,0,0,0,50,0,1,3,0,0,21,66997,0,0,0,0.0,Morning,West
2024-01-22 06:00:00,Political impact of Vijay,476,148,NEGATIVE,0.9429610572217124,25,0,0,0,0,52,0,1,4,0,0,25,26249,0,0,0,0.0,Morning,Central
2024-01-22 07:00:00,Vijay Makkal Iyakkam rocks!,317,137,NEGATIVE,0.8874642361529774,27,0,0,0,0,77,0,1,4,0,0,27,60130,0,0,0,0.0,Morning,West
2024-01-22 08:00:00,Vijay entry trending!,244,64,NEGATIVE,0.8676256081533967,21,0,0,0,0,90,0,1,3,0,0,21,70006,0,0,0,0.0,Morning,North
2024-01-22 09:00:00,Vijay Makkal Iyakkam rocks!,235,12,POSITIVE,0.8986684028249814,27,0,0,0,0,81,0,1,4,0,0,27,5383,0,0,0,0.0,Morning,North
2024-01-22 10:00:00,Vijay Makkal Iyakkam rocks!,184,212,POSITIVE,0.6347089446647858,27,0,0,0,0,91,0,1,4,0,0,27,7710,1,0,0,0.0,Morning,South
2024-01-22 11:00:00,Political impact of Vijay,271,241,NEUTRAL,0.943720845376244,25,0,0,0,0,50,0,1,4,0,0,25,43426,0,0,0,0.0,Morning,East
2024-01-22 12:00:00,Will Vijay succeed?,439,212,NEGATIVE,0.5686516875708022,19,0,0,0,0,46,0,1,3,0,0,19,15024,0,0,0,0.0,Afternoon,South
2024-01-22 13:00:00,Thalapathy Vijay is the leader!,235,180,POSITIVE,0.668172863357791,31,0,0,0,0,3,0,1,5,0,0,31,76262,0,0,1,0.0,Afternoon,East
2024-01-22 14:00:00,Thalapathy Vijay is the leader!,238,172,NEUTRAL,0.7933740594836715,31,0,0,0,0,6,0,1,5,0,0,31,969,0,0,1,0.0,Afternoon,West
2024-01-22 15:00:00,Political impact of Vijay,376,159,NEGATIVE,0.5514525441710003,25,0,0,0,0,34,0,1,4,0,0,25,97188,0,0,0,0.0,Afternoon,North
2024-01-22 16:00:00,Vijay Makkal Iyakkam rocks!,265,163,POSITIVE,0.8650650938882125,27,0,0,0,0,47,0,1,4,0,0,27,1114,0,0,0,0.0,Afternoon,East
2024-01-22 17:00:00,Vijay entry trending!,413,187,NEGATIVE,0.6936230241017375,21,0,0,0,0,72,0,1,3,0,0,21,10203,0,0,0,0.0,Evening,West
2024-01-22 18:00:00,Vijay Makkal Iyakkam rocks!,408,190,NEGATIVE,0.8922028328042,27,0,0,0,0,71,0,1,4,0,0,27,82622,0,0,0,0.0,Evening,North
2024-01-22 19:00:00,Political impact of Vijay,358,255,POSITIVE,0.7464481427923013,25,0,0,0,0,44,0,1,4,0,0,25,96107,0,0,0,0.0,Evening,East
2024-01-22 20:00:00,Thalapathy Vijay is the leader!,339,182,POSITIVE,0.5904372622126681,31,0,0,0,0,80,0,1,5,0,0,31,33558,0,0,1,0.0,Evening,South
2024-01-22 21:00:00,Vijay Makkal Iyakkam rocks!,388,116,POSITIVE,0.8673809056776722,27,0,0,0,0,80,0,1,4,0,0,27,90705,0,0,0,0.0,Night,South
2024-01-22 22:00:00,Thalapathy Vijay is the leader!,64,281,NEGATIVE,0.6260719779194718,31,0,0,0,0,96,0,1,5,0,0,31,82509,0,0,1,0.0,Night,South
2024-01-22 23:00:00,Vijay entry trending!,477,195,NEGATIVE,0.7454051506340214,21,0,0,0,0,95,0,1,3,0,0,21,23348,0,0,0,0.0,Night,West
2024-01-23 00:00:00,Thalapathy Vijay is the leader!,176,33,NEUTRAL,0.5377666345784538,31,0,0,0,0,71,0,1,5,0,0,31,89260,0,0,1,0.0,Night,South
2024-01-23 01:00:00,Thalapathy Vijay is the leader!,2,51,NEGATIVE,0.8089333272060184,31,0,0,0,0,18,0,1,5,0,0,31,43616,0,0,1,0.0,Night,Central
2024-01-23 02:00:00,Will Vijay succeed?,428,111,POSITIVE,0.8329288831081386,19,0,0,0,0,62,0,1,3,0,0,19,29161,0,0,0,0.0,Night,North
2024-01-23 03:00:00,Will Vijay succeed?,141,251,NEGATIVE,0.6893371049863918,19,0,0,0,0,37,0,1,3,0,0,19,24270,0,0,0,0.0,Night,West
2024-01-23 04:00:00,Will Vijay succeed?,375,81,NEUTRAL,0.9772113901605368,19,0,0,0,0,66,0,1,3,0,0,19,8124,0,0,0,0.0,Night,South
2024-01-23 05:00:00,Thalapathy Vijay is the leader!,157,231,NEUTRAL,0.9370844607410342,31,0,0,0,0,58,0,1,5,0,0,31,82314,0,0,1,0.0,Morning,North
2024-01-23 06:00:00,Political impact of Vijay,497,226,POSITIVE,0.8539704578699974,25,0,0,0,0,68,0,1,4,0,0,25,86047,0,0,0,0.0,Morning,East
2024-01-23 07:00:00,Thalapathy Vijay is the leader!,323,232,POSITIVE,0.8568260372468713,31,0,0,0,0,12,0,1,5,0,0,31,43903,0,0,1,0.0,Morning,South
2024-01-23 08:00:00,Political impact of Vijay,145,220,NEUTRAL,0.6262008574710756,25,0,0,0,0,46,0,1,4,0,0,25,19396,0,0,0,0.0,Morning,North
2024-01-23 09:00:00,Political impact of Vijay,445,41,NEUTRAL,0.8284076155442245,25,0,0,0,0,60,0,1,4,0,0,25,91929,0,0,0,0.0,Morning,Central
2024-01-23 10:00:00,Will Vijay succeed?,292,20,NEUTRAL,0.5991031326177598,19,0,0,0,0,30,0,1,3,0,0,19,92808,0,0,0,0.0,Morning,East
2024-01-23 11:00:00,Vijay Makkal Iyakkam rocks!,152,41,POSITIVE,0.5720016119599111,27,0,0,0,0,79,0,1,4,0,0,27,86764,0,0,0,0.0,Morning,Central
2024-01-23 12:00:00,Vijay entry trending!,431,112,NEUTRAL,0.99973394710129,21,0,0,0,0,95,0,1,3,0,0,21,18357,0,0,0,0.0,Afternoon,North
2024-01-23 13:00:00,Will Vijay succeed?,192,104,NEUTRAL,0.811187965736587,19,0,0,0,0,21,0,1,3,0,0,19,12955,0,0,0,0.0,Afternoon,Central
2024-01-23 14:00:00,Will Vijay succeed?,436,191,POSITIVE,0.7154939363285953,19,0,0,0,0,92,0,1,3,0,0,19,85278,0,0,0,0.0,Afternoon,North
2024-01-23 15:00:00,Vijay Makkal Iyakkam rocks!,493,16,NEGATIVE,0.6440822614419757,27,0,0,0,0,85,0,1,4,0,0,27,20125,0,0,0,0.0,Afternoon,North
2024-01-23 16:00:00,Vijay entry trending!,462,119,NEGATIVE,0.8019602218311137,21,0,0,0,0,42,0,1,3,0,0,21,4558,0,0,0,0.0,Afternoon,Central
2024-01-23 17:00:00,Thalapathy Vijay is the leader!,72,128,NEUTRAL,0.5247967541100431,31,0,0,0,0,66,0,1,5,0,0,31,63710,0,0,1,0.0,Evening,North
2024-01-23 18:00:00,Thalapathy Vijay is the leader!,398,129,NEGATIVE,0.5473404952523975,31,0,0,0,0,53,0,1,5,0,0,31,70943,0,0,1,0.0,Evening,South
2024-01-23 19:00:00,Will Vijay succeed?,304,59,NEGATIVE,0.5164283488701982,19,0,0,0,0,9,0,1,3,0,0,19,84061,0,0,0,0.0,Evening,North
2024-01-23 20:00:00,Vijay entry trending!,376,47,NEGATIVE,0.7495849166313309,21,0,0,0,0,41,0,1,3,0,0,21,49931,0,0,0,0.0,Evening,West
2024-01-23 21:00:00,Will Vijay succeed?,343,28,NEGATIVE,0.8003033145935913,19,0,0,0,0,63,0,1,3,0,0,19,43527,0,0,0,0.0,Night,North
2024-01-23 22:00:00,Political impact of Vijay,451,96,NEUTRAL,0.5312398806789105,25,0,0,0,0,20,0,1,4,0,0,25,93909,0,0,0,0.0,Night,West
2024-01-23 23:00:00,Will Vijay succeed?,139,9,NEGATIVE,0.8606122337494583,19,0,0,0,0,79,0,1,3,0,0,19,38606,0,0,0,0.0,Night,North
2024-01-24 00:00:00,Will Vijay succeed?,186,241,NEGATIVE,0.6151975357572822,19,0,0,0,0,75,0,1,3,0,0,19,5768,0,0,0,0.0,Night,North
2024-01-24 01:00:00,Thalapathy Vijay is the leader!,292,231,POSITIVE,0.842600726884933,31,0,0,0,0,65,0,1,5,0,0,31,91570,1,0,1,0.0,Night,Central
2024-01-24 02:00:00,Thalapathy Vijay is the leader!,60,276,NEUTRAL,0.9909485700176228,31,0,0,0,0,40,0,1,5,0,0,31,47295,0,0,1,0.0,Night,South
2024-01-24 03:00:00,Thalapathy Vijay is the leader!,484,283,POSITIVE,0.8455529350269255,31,0,0,0,0,23,0,1,5,0,0,31,73333,0,0,1,0.0,Night,South
2024-01-24 04:00:00,Political impact of Vijay,426,202,POSITIVE,0.9415965264618044,25,0,0,0,0,34,0,1,4,0,0,25,24517,0,0,0,0.0,Night,East
2024-01-24 05:00:00,Thalapathy Vijay is the leader!,379,246,NEUTRAL,0.9740992533715336,31,0,0,0,0,55,0,1,5,0,0,31,82082,0,0,1,0.0,Morning,Central
2024-01-24 06:00:00,Vijay entry trending!,197,289,NEGATIVE,0.7433755241761577,21,0,0,0,0,29,0,1,3,0,0,21,10851,0,0,0,0.0,Morning,Central
2024-01-24 07:00:00,Vijay Makkal Iyakkam rocks!,294,263,POSITIVE,0.8511624897098534,27,0,0,0,0,56,0,1,4,0,0,27,46318,0,0,0,0.0,Morning,South
2024-01-24 08:00:00,Vijay entry trending!,439,213,NEUTRAL,0.9259846267779208,21,0,0,0,0,93,0,1,3,0,0,21,7452,0,0,0,0.0,Morning,Central
2024-01-24 09:00:00,Vijay entry trending!,318,199,NEGATIVE,0.6783044564371931,21,0,0,0,0,46,0,1,3,0,0,21,79152,0,0,0,0.0,Morning,South
2024-01-24 10:00:00,Thalapathy Vijay is the leader!,301,78,NEUTRAL,0.6306986582801974,31,0,0,0,0,34,0,1,5,0,0,31,88935,0,0,1,0.0,Morning,Central
2024-01-24 11:00:00,Vijay Makkal Iyakkam rocks!,343,172,POSITIVE,0.9732992863891694,27,0,0,0,0,18,0,1,4,0,0,27,97593,0,0,0,0.0,Morning,North
2024-01-24 12:00:00,Vijay Makkal Iyakkam rocks!,10,68,NEGATIVE,0.863151750184409,27,0,0,0,0,7,0,1,4,0,0,27,29027,0,0,0,0.0,Afternoon,South
2024-01-24 13:00:00,Vijay Makkal Iyakkam rocks!,61,86,NEGATIVE,0.6098410666879132,27,0,0,0,0,25,0,1,4,0,0,27,41194,1,0,0,0.0,Afternoon,South
2024-01-24 14:00:00,Political impact of Vijay,332,100,NEUTRAL,0.7245416963380567,25,0,0,0,0,70,0,1,4,0,0,25,54222,0,0,0,0.0,Afternoon,West
2024-01-24 15:00:00,Thalapathy Vijay is the leader!,225,7,NEGATIVE,0.8982258847689046,31,0,0,0,0,29,0,1,5,0,0,31,29593,0,0,1,0.0,Afternoon,Central
2024-01-24 16:00:00,Vijay Makkal Iyakkam rocks!,152,199,POSITIVE,0.7735314954592211,27,0,0,0,0,6,0,1,4,0,0,27,92347,0,0,0,0.0,Afternoon,Central
2024-01-24 17:00:00,Political impact of Vijay,198,86,POSITIVE,0.8249760490829445,25,0,0,0,0,66,0,1,4,0,0,25,73639,0,0,0,0.0,Evening,South
2024-01-24 18:00:00,Will Vijay succeed?,51,42,POSITIVE,0.8768841010225261,19,0,0,0,0,64,0,1,3,0,0,19,31807,0,0,0,0.0,Evening,North
2024-01-24 19:00:00,Will Vijay succeed?,259,108,NEUTRAL,0.8110045944044904,19,0,0,0,0,35,0,1,3,0,0,19,68914,0,0,0,0.0,Evening,North
2024-01-24 20:00:00,Political impact of Vijay,58,151,NEGATIVE,0.7700396609610979,25,0,0,0,0,24,0,1,4,0,0,25,7396,0,0,0,0.0,Evening,North
2024-01-24 21:00:00,Political impact of Vijay,71,16,NEGATIVE,0.8748071421938868,25,0,0,0,0,36,0,1,4,0,0,25,25498,0,0,0,0.0,Night,Central
2024-01-24 22:00:00,Thalapathy Vijay is the leader!,147,132,NEGATIVE,0.8637815177161003,31,0,0,0,0,0,0,1,5,0,0,31,35942,0,0,1,0.0,Night,West
2024-01-24 23:00:00,Thalapathy Vijay is the leader!,348,147,POSITIVE,0.8149362000915894,31,0,0,0,0,14,0,1,5,0,0,31,13361,0,0,1,0.0,Night,South
2024-01-25 00:00:00,Will Vijay succeed?,62,276,NEGATIVE,0.6798947066909649,19,0,0,0,0,36,0,1,3,0,0,19,76809,0,0,0,0.0,Night,East
2024-01-25 01:00:00,Vijay Makkal Iyakkam rocks!,309,231,POSITIVE,0.7029060461001357,27,0,0,0,0,12,0,1,4,0,0,27,96085,0,0,0,0.0,Night,West
2024-01-25 02:00:00,Will Vijay succeed?,372,227,NEGATIVE,0.9852192744420488,19,0,0,0,0,7,0,1,3,0,0,19,56804,0,0,0,0.0,Night,East
2024-01-25 03:00:00,Vijay Makkal Iyakkam rocks!,242,138,POSITIVE,0.556192966145763,27,0,0,0,0,4,0,1,4,0,0,27,67273,0,0,0,0.0,Night,West
2024-01-25 04:00:00,Vijay Makkal Iyakkam rocks!,492,210,NEGATIVE,0.6342524586264177,27,0,0,0,0,59,0,1,4,0,0,27,31881,0,0,0,0.0,Night,North
2024-01-25 05:00:00,Thalapathy Vijay is the leader!,365,27,NEUTRAL,0.7462008796021679,31,0,0,0,0,72,0,1,5,0,0,31,13752,0,0,1,0.0,Morning,Central
2024-01-25 06:00:00,Vijay entry trending!,329,50,NEUTRAL,0.9183648430718928,21,0,0,0,0,0,0,1,3,0,0,21,5203,1,0,0,0.0,Morning,East
2024-01-25 07:00:00,Vijay entry trending!,106,260,POSITIVE,0.5818378318648639,21,0,0,0,0,35,0,1,3,0,0,21,25600,0,0,0,0.0,Morning,West
2024-01-25 08:00:00,Political impact of Vijay,225,260,POSITIVE,0.6384773090623049,25,0,0,0,0,34,0,1,4,0,0,25,35629,0,0,0,0.0,Morning,Central
2024-01-25 09:00:00,Thalapathy Vijay is the leader!,312,7,NEGATIVE,0.5328991088976195,31,0,0,0,0,65,0,1,5,0,0,31,18552,0,0,1,0.0,Morning,East
2024-01-25 10:00:00,Vijay Makkal Iyakkam rocks!,217,137,NEGATIVE,0.8529926330254092,27,0,0,0,0,62,0,1,4,0,0,27,49493,0,0,0,0.0,Morning,South
2024-01-25 11:00:00,Vijay entry trending!,424,37,NEUTRAL,0.6191047177378081,21,0,0,0,0,22,0,1,3,0,0,21,31274,0,0,0,0.0,Morning,West
2024-01-25 12:00:00,Vijay Makkal Iyakkam rocks!,240,110,NEGATIVE,0.6943373753354752,27,0,0,0,0,8,0,1,4,0,0,27,64550,0,0,0,0.0,Afternoon,South
2024-01-25 13:00:00,Vijay entry trending!,258,219,POSITIVE,0.7218507235148339,21,0,0,0,0,33,0,1,3,0,0,21,35536,0,0,0,0.0,Afternoon,North
2024-01-25 14:00:00,Vijay entry trending!,375,222,POSITIVE,0.9456569678032278,21,0,0,0,0,45,0,1,3,0,0,21,47506,0,0,0,0.0,Afternoon,South
2024-01-25 15:00:00,Vijay entry trending!,261,135,POSITIVE,0.7056651451656184,21,0,0,0,0,77,0,1,3,0,0,21,63159,0,0,0,0.0,Afternoon,South
2024-01-25 16:00:00,Thalapathy Vijay is the leader!,4,255,POSITIVE,0.5726125099576245,31,0,0,0,0,3,0,1,5,0,0,31,16054,1,0,1,0.0,Afternoon,West
2024-01-25 17:00:00,Will Vijay succeed?,260,48,POSITIVE,0.7621574691700606,19,0,0,0,0,29,0,1,3,0,0,19,82822,0,0,0,0.0,Evening,North
2024-01-25 18:00:00,Vijay Makkal Iyakkam rocks!,53,291,NEUTRAL,0.9814789973243148,27,0,0,0,0,94,0,1,4,0,0,27,12456,0,0,0,0.0,Evening,South
2024-01-25 19:00:00,Thalapathy Vijay is the leader!,46,77,NEUTRAL,0.8038428205254056,31,0,0,0,0,74,0,1,5,0,0,31,98599,0,0,1,0.0,Evening,Central
2024-01-25 20:00:00,Thalapathy Vijay is the leader!,214,104,POSITIVE,0.9916936102302862,31,0,0,0,0,98,0,1,5,0,0,31,2287,0,0,1,0.0,Evening,East
2024-01-25 21:00:00,Thalapathy Vijay is the leader!,176,168,NEGATIVE,0.920553654469435,31,0,0,0,0,71,0,1,5,0,0,31,77343,0,0,1,0.0,Night,South
2024-01-25 22:00:00,Thalapathy Vijay is the leader!,8,216,POSITIVE,0.5179828781067064,31,0,0,0,0,2,0,1,5,0,0,31,35198,0,0,1,0.0,Night,North
2024-01-25 23:00:00,Thalapathy Vijay is the leader!,98,118,NEUTRAL,0.8291997976885209,31,0,0,0,0,13,0,1,5,0,0,31,92571,0,0,1,0.0,Night,South
2024-01-26 00:00:00,Political impact of Vijay,19,189,POSITIVE,0.6433834387789419,25,0,0,0,0,59,0,1,4,0,0,25,21325,0,0,0,0.0,Night,East
2024-01-26 01:00:00,Vijay Makkal Iyakkam rocks!,377,254,NEUTRAL,0.7798084278223619,27,0,0,0,0,76,0,1,4,0,0,27,3706,0,0,0,0.0,Night,North
2024-01-26 02:00:00,Thalapathy Vijay is the leader!,240,265,NEUTRAL,0.6396725954656133,31,0,0,0,0,44,0,1,5,0,0,31,57720,0,0,1,0.0,Night,West
2024-01-26 03:00:00,Vijay Makkal Iyakkam rocks!,60,148,POSITIVE,0.6744352083026453,27,0,0,0,0,95,0,1,4,0,0,27,32928,0,0,0,0.0,Night,North
2024-01-26 04:00:00,Political impact of Vijay,378,163,POSITIVE,0.9615843558770896,25,0,0,0,0,33,0,1,4,0,0,25,26589,0,0,0,0.0,Night,West
2024-01-26 05:00:00,Political impact of Vijay,489,139,NEGATIVE,0.6033215924458526,25,0,0,0,0,44,0,1,4,0,0,25,14487,0,0,0,0.0,Morning,North
2024-01-26 06:00:00,Vijay Makkal Iyakkam rocks!,418,257,NEUTRAL,0.9370545590129152,27,0,0,0,0,60,0,1,4,0,0,27,69563,0,0,0,0.0,Morning,East
