Date,Tweet,Likes,Retweets,Sentiment,Confidence,Engagement,PopularityIndex,SentimentScore,Success,Tweet_Length,Hashtags_Count,Mentions_Count,URL_Shared,Media_Attached,Reply_Count,Retweet_Flag,Original_Tweets_Percentage,Unique_Word_Count,Positive_Word_Count,Negative_Word_Count,Neutral_Word_Count,Follower_Count,User_Verified,Political_Hashtags_Usage,Keyword_Frequency,Emotion_Score,Engagement_Per_Follower,Time_of_Day,Region
2024-02-01 11:00:00,Political impact of Vijay,318,112,NEGATIVE,0.6795003840396319,430,0.5503978779840849,-1,1,25,0,0,0,0,85,0,1,4,0,0,25,82781,0,0,0,0.0,0.0051944286732462765,Morning,East
2024-02-01 12:00:00,Thalapathy Vijay is the leader!,411,250,NEUTRAL,0.9041789112490368,661,0.8567639257294429,0,1,31,0,0,0,0,81,0,1,5,0,0,31,49277,0,0,1,0.0,0.01341396594760233,Afternoon,South
2024-02-01 13:00:00,Will Vijay succeed?,59,250,POSITIVE,0.6940292371304785,309,0.38992042440318303,1,0,19,0,0,0,0,60,0,1,3,0,0,19,67442,0,0,0,0.0,0.004581714658521396,Afternoon,Central
2024-02-01 14:00:00,Thalapathy Vijay is the leader!,334,117,NEUTRAL,0.8979825448003038,451,0.5782493368700266,0,1,31,0,0,0,0,86,0,1,5,0,0,31,71300,0,0,1,0.0,0.006325385694249649,Afternoon,West
2024-02-01 15:00:00,Will Vijay succeed?,221,160,NEUTRAL,0.6528780637561873,381,0.4854111405835544,0,0,19,0,0,0,0,1,0,1,3,0,0,19,61601,0,0,0,0.0,0.006184964529796594,Afternoon,South
2024-02-01 16:00:00,Political impact of Vijay,36,197,POSITIVE,0.5364226487725998,233,0.2891246684350133,1,0,25,0,0,0,0,49,0,1,4,0,0,25,29000,0,0,0,0.0,0.00803448275862069,Afternoon,East
2024-02-01 17:00:00,Political impact of Vijay,476,259,NEGATIVE,0.9663198468999644,735,0.9549071618037135,-1,1,25,0,0,0,0,74,0,1,4,0,0,25,14226,0,0,0,0.0,0.051665963728384647,Evening,North
2024-02-01 18:00:00,Thalapathy Vijay is the leader!,277,147,POSITIVE,0.6972755646406865,424,0.5424403183023873,1,1,31,0,0,0,0,30,0,1,5,0,0,31,70790,0,0,1,0.0,0.005989546546122334,Evening,West
2024-02-01 19:00:00,Thalapathy Vijay is the leader!,195,239,NEUTRAL,0.8963462864246889,434,0.5557029177718833,0,1,31,0,0,0,0,32,0,1,5,0,0,31,87844,0,0,1,0.0,0.004940576476481035,Evening,South
2024-02-01 20:00:00,Will Vijay succeed?,403,46,NEGATIVE,0.6395720666111522,449,0.5755968169761273,-1,1,19,0,0,0,0,77,0,1,3,0,0,19,79403,0,0,0,0.0,0.005654698185207108,Evening,East
2024-02-01 21:00:00,Vijay Makkal Iyakkam rocks!,351,197,NEUTRAL,0.823182556061828,548,0.7068965517241379,0,1,27,0,0,0,0,79,0,1,4,0,0,27,85679,0,0,0,0.0,0.006395966339476418,Night,South
2024-02-01 22:00:00,Will Vijay succeed?,483,46,NEUTRAL,0.9366554366288642,529,0.6816976127320955,0,1,19,0,0,0,0,10,0,1,3,0,0,19,48094,0,0,0,0.0,0.010999293051108246,Night,Central
2024-02-01 23:00:00,Thalapathy Vijay is the leader!,241,77,POSITIVE,0.5208220111699902,318,0.40185676392572944,1,0,31,0,0,0,0,32,0,1,5,0,0,31,67161,0,0,1,0.0,0.004734890784830482,Night,West
2024-02-02 00:00:00,Thalapathy Vijay is the leader!,323,123,POSITIVE,0.9153178823430446,446,0.5716180371352785,1,1,31,0,0,0,0,6,0,1,5,0,0,31,99164,0,0,1,0.0,0.004497599935460449,Night,North
2024-02-02 01:00:00,Vijay entry trending!,218,74,NEGATIVE,0.7856665024859644,292,0.3673740053050398,-1,0,21,0,0,0,0,30,0,1,3,0,0,21,17078,0,0,0,0.0,0.017098020845532264,Night,East
2024-02-02 02:00:00,Thalapathy Vijay is the leader!,191,136,NEGATIVE,0.8037358769542846,327,0.41379310344827586,-1,0,31,0,0,0,0,47,0,1,5,0,0,31,56444,0,0,1,0.0,0.005793352703564595,Night,South
2024-02-02 03:00:00,Vijay entry trending!,16,89,NEGATIVE,0.7615790004029913,105,0.11936339522546419,-1,0,21,0,0,0,0,46,0,1,3,0,0,21,46748,0,0,0,0.0,0.002246085394027552,Night,West
2024-02-02 04:00:00,Vijay Makkal Iyakkam rocks!,11,60,NEUTRAL,0.9372375516418212,71,0.07427055702917772,0,0,27,0,0,0,0,77,0,1,4,0,0,27,1155,0,0,0,0.0,0.06147186147186147,Night,South
2024-02-02 05:00:00,Will Vijay succeed?,405,137,POSITIVE,0.5217166786178187,542,0.6989389920424404,1,1,19,0,0,0,0,91,0,1,3,0,0,19,75682,0,0,0,0.0,0.007161544356650194,Morning,West
2024-02-02 06:00:00,Will Vijay succeed?,400,49,POSITIVE,0.6305141957679241,449,0.5755968169761273,1,1,19,0,0,0,0,52,0,1,3,0,0,19,81314,0,0,0,0.0,0.005521804363332268,Morning,Central
2024-02-02 07:00:00,Vijay entry trending!,393,258,POSITIVE,0.9378812694295776,651,0.843501326259947,1,1,21,0,0,0,0,79,0,1,3,0,0,21,44976,0,0,0,0.0,0.014474386339381003,Morning,South
2024-02-02 08:00:00,Will Vijay succeed?,373,106,NEGATIVE,0.876172851265978,479,0.6153846153846154,-1,1,19,0,0,0,0,18,0,1,3,0,0,19,92260,0,0,0,0.0,0.0051918491220463905,Morning,Central
2024-02-02 09:00:00,Thalapathy Vijay is the leader!,192,112,POSITIVE,0.5088225800893029,304,0.383289124668435,1,0,31,0,0,0,0,80,0,1,5,0,0,31,38825,0,0,1,0.0,0.007830006439150033,Morning,East
2024-02-02 10:00:00,Political impact of Vijay,21,253,POSITIVE,0.7585031416048543,274,0.34350132625994695,1,0,25,0,0,0,0,89,0,1,4,0,0,25,5355,0,0,0,0.0,0.051167133520074695,Morning,Central
2024-02-02 11:00:00,Vijay entry trending!,473,117,POSITIVE,0.7647863403563374,590,0.7625994694960212,1,1,21,0,0,0,0,5,0,1,3,0,0,21,75047,0,0,0,0.0,0.00786173997628153,Morning,West
2024-02-02 12:00:00,Will Vijay succeed?,119,197,NEGATIVE,0.7004410675639552,316,0.39920424403183025,-1,0,19,0,0,0,0,48,0,1,3,0,0,19,53480,0,0,0,0.0,0.005908750934928946,Afternoon,East
2024-02-02 13:00:00,Vijay entry trending!,209,50,POSITIVE,0.6486966660309949,259,0.32360742705570295,1,0,21,0,0,0,0,72,0,1,3,0,0,21,53433,0,0,0,0.0,0.0048471918103044935,Afternoon,South
2024-02-02 14:00:00,Vijay entry trending!,305,244,NEGATIVE,0.840862425206171,549,0.7082228116710876,-1,1,21,0,0,0,0,49,0,1,3,0,0,21,42559,0,0,0,0.0,0.012899739185601165,Afternoon,South
2024-02-02 15:00:00,Political impact of Vijay,269,34,POSITIVE,0.603895232352377,303,0.3819628647214854,1,0,25,0,0,0,0,80,0,1,4,0,0,25,36263,0,0,0,0.0,0.008355624189945675,Afternoon,West
2024-02-02 16:00:00,Thalapathy Vijay is the leader!,191,68,POSITIVE,0.899474281035853,259,0.32360742705570295,1,0,31,0,0,0,0,94,0,1,5,0,0,31,34071,1,0,1,0.0,0.007601772768630213,Afternoon,North
2024-02-02 17:00:00,Vijay entry trending!,174,48,POSITIVE,0.901518580383736,222,0.27453580901856767,1,0,21,0,0,0,0,11,0,1,3,0,0,21,96871,0,0,0,0.0,0.0022917075285689217,Evening,North
2024-02-02 18:00:00,Will Vijay succeed?,284,73,NEGATIVE,0.7076307187864103,357,0.4535809018567639,-1,0,19,0,0,0,0,22,0,1,3,0,0,19,65249,0,0,0,0.0,0.00547134821989609,Evening,South
2024-02-02 19:00:00,Vijay Makkal Iyakkam rocks!,203,191,NEGATIVE,0.6417740054548238,394,0.5026525198938993,-1,1,27,0,0,0,0,53,0,1,4,0,0,27,84830,0,0,0,0.0,0.0046445832842154896,Evening,West
2024-02-02 20:00:00,Vijay entry trending!,163,260,POSITIVE,0.6419390907953566,423,0.5411140583554377,1,1,21,0,0,0,0,68,0,1,3,0,0,21,19576,0,0,0,0.0,0.021608091540662035,Evening,North
2024-02-02 21:00:00,Vijay entry trending!,250,69,NEUTRAL,0.741145661998105,319,0.40318302387267907,0,0,21,0,0,0,0,99,0,1,3,0,0,21,68680,0,0,0,0.0,0.004644729178800233,Night,Central
2024-02-02 22:00:00,Political impact of Vijay,226,89,NEGATIVE,0.8597896123746793,315,0.3978779840848806,-1,0,25,0,0,0,0,58,0,1,4,0,0,25,86693,0,0,0,0.0,0.0036335113561648574,Night,South
2024-02-02 23:00:00,Thalapathy Vijay is the leader!,435,259,NEGATIVE,0.6794343454969294,694,0.9005305039787799,-1,1,31,0,0,0,0,35,0,1,5,0,0,31,69150,0,0,1,0.0,0.010036153289949385,Night,Central
2024-02-03 00:00:00,Vijay Makkal Iyakkam rocks!,380,125,POSITIVE,0.8050216727288757,505,0.649867374005305,1,1,27,0,0,0,0,2,0,1,4,0,0,27,75626,0,0,0,0.0,0.006677597651601301,Night,West
2024-02-03 01:00:00,Will Vijay succeed?,459,230,NEUTRAL,0.6912422302912972,689,0.8938992042440318,0,1,19,0,0,0,0,57,0,1,3,0,0,19,7607,0,0,0,0.0,0.09057447088208229,Night,Central
2024-02-03 02:00:00,Vijay Makkal Iyakkam rocks!,6,294,POSITIVE,0.6522615945756917,300,0.3779840848806366,1,0,27,0,0,0,0,87,0,1,4,0,0,27,70493,1,0,0,0.0,0.004255741704850127,Night,North
2024-02-03 03:00:00,Will Vijay succeed?,28,128,NEGATIVE,0.5124297579578971,156,0.1870026525198939,-1,0,19,0,0,0,0,54,0,1,3,0,0,19,12218,0,0,0,0.0,0.012768047143558683,Night,North
2024-02-03 04:00:00,Thalapathy Vijay is the leader!,394,279,NEGATIVE,0.5019570528676953,673,0.8726790450928382,-1,1,31,0,0,0,0,56,0,1,5,0,0,31,50629,1,0,1,0.0,0.013292776867012976,Night,East
2024-02-03 05:00:00,Will Vijay succeed?,32,99,POSITIVE,0.6136038389160022,131,0.15384615384615385,1,0,19,0,0,0,0,16,0,1,3,0,0,19,68782,1,0,0,0.0,0.0019045680555959408,Morning,South
2024-02-03 06:00:00,Political impact of Vijay,133,296,POSITIVE,0.7032031434004977,429,0.5490716180371353,1,1,25,0,0,0,0,38,0,1,4,0,0,25,92037,0,0,0,0.0,0.004661168877733955,Morning,West
2024-02-03 07:00:00,Political impact of Vijay,366,181,NEUTRAL,0.92563058368103,547,0.7055702917771883,0,1,25,0,0,0,0,89,0,1,4,0,0,25,54276,0,0,0,0.0,0.010078119242390743,Morning,South
2024-02-03 08:00:00,Political impact of Vijay,78,173,NEUTRAL,0.8992421214652127,251,0.3129973474801061,0,0,25,0,0,0,0,67,0,1,4,0,0,25,91813,0,0,0,0.0,0.002733817651095161,Morning,Central
2024-02-03 09:00:00,Political impact of Vijay,415,187,NEGATIVE,0.633582631293995,602,0.7785145888594165,-1,1,25,0,0,0,0,54,0,1,4,0,0,25,4514,0,0,0,0.0,0.1333628710677891,Morning,West
2024-02-03 10:00:00,Vijay Makkal Iyakkam rocks!,434,56,NEUTRAL,0.6222702214921496,490,0.629973474801061,0,1,27,0,0,0,0,44,0,1,4,0,0,27,83130,0,0,0,0.0,0.005894382292794418,Morning,West
2024-02-03 11:00:00,Thalapathy Vijay is the leader!,458,30,NEUTRAL,0.6136610355350137,488,0.6273209549071618,0,1,31,0,0,0,0,75,0,1,5,0,0,31,86073,0,0,1,0.0,0.00566960603208904,Morning,North
2024-02-03 12:00:00,Will Vijay succeed?,57,83,NEGATIVE,0.6696186702644336,140,0.16578249336870027,-1,0,19,0,0,0,0,0,0,1,3,0,0,19,62237,0,0,0,0.0,0.0022494657518839275,Afternoon,Central
2024-02-03 13:00:00,Will Vijay succeed?,470,151,NEGATIVE,0.7490993597808426,621,0.8037135278514589,-1,1,19,0,0,0,0,20,0,1,3,0,0,19,4037,0,0,0,0.0,0.15382709933118652,Afternoon,North
2024-02-03 14:00:00,Political impact of Vijay,25,35,NEGATIVE,0.7193338860157877,60,0.05968169761273209,-1,0,25,0,0,0,0,82,0,1,4,0,0,25,36831,0,0,0,0.0,0.0016290624745458988,Afternoon,North
2024-02-03 15:00:00,Political impact of Vijay,481,212,NEGATIVE,0.6091365993907469,693,0.8992042440318302,-1,1,25,0,0,0,0,20,0,1,4,0,0,25,86962,0,0,0,0.0,0.007968997953128953,Afternoon,East
2024-02-03 16:00:00,Vijay entry trending!,429,105,POSITIVE,0.565225704971809,534,0.6883289124668435,1,1,21,0,0,0,0,51,0,1,3,0,0,21,38765,0,0,0,0.0,0.013775312782148845,Afternoon,North
2024-02-03 17:00:00,Thalapathy Vijay is the leader!,225,219,NEGATIVE,0.5062889062430977,444,0.5689655172413793,-1,1,31,0,0,0,0,81,0,1,5,0,0,31,74610,0,0,1,0.0,0.005950944913550462,Evening,South
2024-02-03 18:00:00,Vijay Makkal Iyakkam rocks!,284,162,NEGATIVE,0.576981619333252,446,0.5716180371352785,-1,1,27,0,0,0,0,42,0,1,4,0,0,27,17600,0,0,0,0.0,0.02534090909090909,Evening,West
2024-02-03 19:00:00,Will Vijay succeed?,3,219,NEGATIVE,0.8526781850970591,222,0.27453580901856767,-1,0,19,0,0,0,0,51,0,1,3,0,0,19,1850,0,0,0,0.0,0.12,Evening,North
2024-02-03 20:00:00,Vijay entry trending!,464,269,NEUTRAL,0.6218192846727915,733,0.9522546419098143,0,1,21,0,0,0,0,66,0,1,3,0,0,21,65118,0,0,0,0.0,0.011256488221382721,Evening,South
2024-02-03 21:00:00,Vijay entry trending!,98,119,NEGATIVE,0.734300905060755,217,0.26790450928381965,-1,0,21,0,0,0,0,43,0,1,3,0,0,21,4127,0,0,0,0.0,0.05258056699781924,Night,Central
2024-02-03 22:00:00,Will Vijay succeed?,396,181,POSITIVE,0.7956505744616224,577,0.7453580901856764,1,1,19,0,0,0,0,31,0,1,3,0,0,19,5845,0,0,0,0.0,0.09871685201026519,Night,West
2024-02-03 23:00:00,Vijay Makkal Iyakkam rocks!,488,105,POSITIVE,0.9434204514158036,593,0.76657824933687,1,1,27,0,0,0,0,9,0,1,4,0,0,27,61831,0,0,0,0.0,0.009590658407594896,Night,Central
2024-02-04 00:00:00,Vijay entry trending!,38,216,NEGATIVE,0.9444275491967098,254,0.3169761273209549,-1,0,21,0,0,0,0,63,0,1,3,0,0,21,87084,0,0,0,0.0,0.0029167240824950623,Night,South
2024-02-04 01:00:00,Vijay entry trending!,270,204,POSITIVE,0.8728668668406795,474,0.6087533156498673,1,1,21,0,0,0,0,78,0,1,3,0,0,21,28551,0,0,0,0.0,0.01660187033729116,Night,Central
2024-02-04 02:00:00,Thalapathy Vijay is the leader!,374,69,NEUTRAL,0.5175784960242507,443,0.5676392572944297,0,1,31,0,0,0,0,68,0,1,5,0,0,31,93843,0,0,1,0.0,0.004720650448088829,Night,Central
2024-02-04 03:00:00,Vijay Makkal Iyakkam rocks!,284,43,NEGATIVE,0.7875352095427075,327,0.41379310344827586,-1,0,27,0,0,0,0,67,0,1,4,0,0,27,71574,0,0,0,0.0,0.004568698130606086,Night,Central
2024-02-04 04:00:00,Vijay entry trending!,156,227,POSITIVE,0.8932917354157532,383,0.4880636604774536,1,0,21,0,0,0,0,27,0,1,3,0,0,21,61636,0,0,0,0.0,0.0062139009669673565,Night,North
2024-02-04 05:00:00,Vijay Makkal Iyakkam rocks!,74,183,POSITIVE,0.5086440223816816,257,0.3209549071618037,1,0,27,0,0,0,0,52,0,1,4,0,0,27,12250,0,0,0,0.0,0.020979591836734694,Morning,North
2024-02-04 06:00:00,Will Vijay succeed?,371,106,NEGATIVE,0.7748423068282891,477,0.6127320954907162,-1,1,19,0,0,0,0,50,0,1,3,0,0,19,13506,0,0,0,0.0,0.03531763660595291,Morning,North
2024-02-04 07:00:00,Political impact of Vijay,287,83,POSITIVE,0.9288820728930148,370,0.4708222811671088,1,0,25,0,0,0,0,52,0,1,4,0,0,25,19881,0,0,0,0.0,0.01861073386650571,Morning,West
2024-02-04 08:00:00,Vijay entry trending!,129,249,NEGATIVE,0.7370510379211335,378,0.48143236074270557,-1,0,21,0,0,0,0,3,0,1,3,0,0,21,57517,0,0,0,0.0,0.006571970026253108,Morning,South
2024-02-04 09:00:00,Thalapathy Vijay is the leader!,174,20,POSITIVE,0.5020531014487242,194,0.23740053050397877,1,0,31,0,0,0,0,78,0,1,5,0,0,31,18425,1,0,1,0.0,0.010529172320217096,Morning,North
2024-02-04 10:00:00,Will Vijay succeed?,461,195,NEUTRAL,0.5055066791678038,656,0.850132625994695,0,1,19,0,0,0,0,16,0,1,3,0,0,19,68784,0,0,0,0.0,0.009537101651546871,Morning,Central
2024-02-04 11:00:00,Vijay Makkal Iyakkam rocks!,83,177,POSITIVE,0.7083180187068753,260,0.3249336870026525,1,0,27,0,0,0,0,66,0,1,4,0,0,27,94515,0,0,0,0.0,0.0027508861027350155,Morning,Central
2024-02-04 12:00:00,Will Vijay succeed?,21,6,POSITIVE,0.5775043337083773,27,0.015915119363395226,1,0,19,0,0,0,0,73,0,1,3,0,0,19,73569,0,0,0,0.0,0.0003670024059046609,Afternoon,Central
2024-02-04 13:00:00,Vijay entry trending!,458,69,NEGATIVE,0.8322253285466298,527,0.6790450928381963,-1,1,21,0,0,0,0,46,0,1,3,0,0,21,9536,0,0,0,0.0,0.055264261744966445,Afternoon,Central
2024-02-04 14:00:00,Vijay Makkal Iyakkam rocks!,26,126,POSITIVE,0.8543996324530769,152,0.1816976127320955,1,0,27,0,0,0,0,55,0,1,4,0,0,27,17769,0,0,0,0.0,0.008554223647926164,Afternoon,East
2024-02-04 15:00:00,Political impact of Vijay,194,159,NEGATIVE,0.5889398977303143,353,0.4482758620689655,-1,0,25,0,0,0,0,22,0,1,4,0,0,25,72110,0,0,0,0.0,0.004895298848980724,Afternoon,West
2024-02-04 16:00:00,Will Vijay succeed?,336,247,NEUTRAL,0.9442666442622424,583,0.753315649867374,0,1,19,0,0,0,0,17,0,1,3,0,0,19,76864,0,0,0,0.0,0.007584825145711907,Afternoon,South
2024-02-04 17:00:00,Vijay entry trending!,381,202,NEGATIVE,0.720953922489463,583,0.753315649867374,-1,1,21,0,0,0,0,0,0,1,3,0,0,21,99174,0,0,0,0.0,0.005878556879827374,Evening,South
2024-02-04 18:00:00,Thalapathy Vijay is the leader!,235,147,NEGATIVE,0.5714229537959619,382,0.48673740053050396,-1,0,31,0,0,0,0,34,0,1,5,0,0,31,1943,0,0,1,0.0,0.1966031909418425,Evening,North
2024-02-04 19:00:00,Vijay Makkal Iyakkam rocks!,439,142,POSITIVE,0.8821257990346978,581,0.7506631299734748,1,1,27,0,0,0,0,63,0,1,4,0,0,27,65709,0,0,0,0.0,0.00884201555342495,Evening,East
2024-02-04 20:00:00,Will Vijay succeed?,91,198,NEUTRAL,0.8949872500083864,289,0.363395225464191,0,0,19,0,0,0,0,57,0,1,3,0,0,19,50912,0,0,0,0.0,0.0056764613450659964,Evening,South
2024-02-04 21:00:00,Will Vijay succeed?,476,153,NEGATIVE,0.8196477363327288,629,0.8143236074270557,-1,1,19,0,0,0,0,94,0,1,3,0,0,19,16159,0,0,0,0.0,0.03892567609381769,Night,West
2024-02-04 22:00:00,Political impact of Vijay,20,141,POSITIVE,0.9267327766012764,161,0.19363395225464192,1,0,25,0,0,0,0,58,0,1,4,0,0,25,86369,0,0,0,0.0,0.001864094756220403,Night,Central
2024-02-04 23:00:00,Political impact of Vijay,302,164,POSITIVE,0.8686864860153356,466,0.5981432360742706,1,1,25,0,0,0,0,0,0,1,4,0,0,25,40868,1,0,0,0.0,0.011402564353528433,Night,North
2024-02-05 00:00:00,Thalapathy Vijay is the leader!,463,20,NEGATIVE,0.9411028686134952,483,0.6206896551724138,-1,1,31,0,0,0,0,2,0,1,5,0,0,31,25495,0,0,1,0.0,0.018944891155128457,Night,West
2024-02-05 01:00:00,Thalapathy Vijay is the leader!,356,81,POSITIVE,0.7169440242427397,437,0.5596816976127321,1,1,31,0,0,0,0,66,0,1,5,0,0,31,20302,0,0,1,0.0,0.021524972909072997,Night,South
2024-02-05 02:00:00,Vijay entry trending!,442,68,NEGATIVE,0.8737985640497212,510,0.656498673740053,-1,1,21,0,0,0,0,36,0,1,3,0,0,21,13373,0,0,0,0.0,0.03813654378224781,Night,East
2024-02-05 03:00:00,Vijay entry trending!,83,130,NEGATIVE,0.9998757817145222,213,0.2625994694960212,-1,0,21,0,0,0,0,82,0,1,3,0,0,21,48989,0,0,0,0.0,0.004347914838024863,Night,North
2024-02-05 04:00:00,Thalapathy Vijay is the leader!,261,86,NEGATIVE,0.8624655987598095,347,0.4403183023872679,-1,0,31,0,0,0,0,28,0,1,5,0,0,31,98735,0,0,1,0.0,0.0035144578923380766,Night,South
2024-02-05 05:00:00,Thalapathy Vijay is the leader!,146,217,NEUTRAL,0.5570918901185661,363,0.46153846153846156,0,0,31,0,0,0,0,88,0,1,5,0,0,31,73148,1,0,1,0.0,0.0049625416962869795,Morning,North
2024-02-05 06:00:00,Vijay Makkal Iyakkam rocks!,440,160,NEGATIVE,0.7591593612145915,600,0.7758620689655172,-1,1,27,0,0,0,0,32,0,1,4,0,0,27,93867,0,0,0,0.0,0.0063920227556010095,Morning,South
2024-02-05 07:00:00,Political impact of Vijay,452,177,POSITIVE,0.7936738956215139,629,0.8143236074270557,1,1,25,0,0,0,0,99,0,1,4,0,0,25,88910,0,0,0,0.0,0.007074569789674952,Morning,Central
2024-02-05 08:00:00,Vijay entry trending!,386,116,NEUTRAL,0.5871053375356955,502,0.6458885941644562,0,1,21,0,0,0,0,60,0,1,3,0,0,21,45610,0,0,0,0.0,0.011006358254768691,Morning,East
2024-02-05 09:00:00,Political impact of Vijay,256,195,POSITIVE,0.9814458170890188,451,0.5782493368700266,1,1,25,0,0,0,0,92,0,1,4,0,0,25,88045,0,0,0,0.0,0.005122380600829122,Morning,Central
2024-02-05 10:00:00,Political impact of Vijay,57,85,NEUTRAL,0.5877898888173081,142,0.16843501326259946,0,0,25,0,0,0,0,89,0,1,4,0,0,25,70749,0,0,0,0.0,0.0020070955066502708,Morning,South
2024-02-05 11:00:00,Thalapathy Vijay is the leader!,379,288,NEUTRAL,0.5887789598566113,667,0.8647214854111406,0,1,31,0,0,0,0,3,0,1,5,0,0,31,2981,0,0,1,0.0,0.22375041932237505,Morning,West
2024-02-05 12:00:00,Vijay Makkal Iyakkam rocks!,421,80,NEUTRAL,0.9575835689872776,501,0.6445623342175066,0,1,27,0,0,0,0,13,0,1,4,0,0,27,46013,1,0,0,0.0,0.01088822724012779,Afternoon,Central
2024-02-05 13:00:00,Will Vijay succeed?,14,151,NEUTRAL,0.7326027165608355,165,0.1989389920424403,0,0,19,0,0,0,0,90,0,1,3,0,0,19,84885,0,0,0,0.0,0.0019438063262060435,Afternoon,West
2024-02-05 14:00:00,Vijay Makkal Iyakkam rocks!,161,60,POSITIVE,0.5315941396372581,221,0.27320954907161804,1,0,27,0,0,0,0,32,0,1,4,0,0,27,65137,0,0,0,0.0,0.0033928489184334555,Afternoon,South
2024-02-05 15:00:00,Vijay Makkal Iyakkam rocks!,444,60,NEGATIVE,0.7990937499692643,504,0.6485411140583555,-1,1,27,0,0,0,0,21,0,1,4,0,0,27,62557,0,0,0,0.0,0.008056652333072237,Afternoon,East
2024-02-05 16:00:00,Political impact of Vijay,162,27,POSITIVE,0.8009131743165239,189,0.23076923076923078,1,0,25,0,0,0,0,47,0,1,4,0,0,25,35443,0,0,0,0.0,0.005332505713398978,Afternoon,West
2024-02-05 17:00:00,Vijay Makkal Iyakkam rocks!,319,42,NEGATIVE,0.5322503793432809,361,0.4588859416445623,-1,0,27,0,0,0,0,2,0,1,4,0,0,27,62489,1,0,0,0.0,0.005777016754948871,Evening,South
2024-02-05 18:00:00,Vijay entry trending!,496,168,POSITIVE,0.986261247816831,664,0.8607427055702918,1,1,21,0,0,0,0,86,0,1,3,0,0,21,78350,0,0,0,0.0,0.00847479259731972,Evening,West
2024-02-05 19:00:00,Political impact of Vijay,280,85,NEUTRAL,0.7720149826472877,365,0.46419098143236076,0,0,25,0,0,0,0,84,0,1,4,0,0,25,8756,0,0,0,0.0,0.041685701233439926,Evening,Central
2024-02-05 20:00:00,Vijay entry trending!,279,176,NEUTRAL,0.7798978610898821,455,0.583554376657825,0,1,21,0,0,0,0,22,0,1,3,0,0,21,5841,0,0,0,0.0,0.07789762027050162,Evening,South
2024-02-05 21:00:00,Will Vijay succeed?,11,16,NEGATIVE,0.7600577072511973,27,0.015915119363395226,-1,0,19,0,0,0,0,67,0,1,3,0,0,19,16761,0,0,0,0.0,0.0016108824055843924,Night,Central
2024-02-05 22:00:00,Political impact of Vijay,273,97,NEGATIVE,0.8053658898223099,370,0.4708222811671088,-1,0,25,0,0,0,0,20,0,1,4,0,0,25,97191,0,0,0,0.0,0.0038069368562932784,Night,North
2024-02-05 23:00:00,Will Vijay succeed?,270,197,POSITIVE,0.6321498763868775,467,0.5994694960212201,1,1,19,0,0,0,0,42,0,1,3,0,0,19,28790,0,0,0,0.0,0.01622091003820771,Night,South
2024-02-06 00:00:00,Political impact of Vijay,491,97,NEGATIVE,0.6436206739874204,588,0.7599469496021221,-1,1,25,0,0,0,0,94,0,1,4,0,0,25,32933,0,0,0,0.0,0.01785443172501746,Night,West
2024-02-06 01:00:00,Thalapathy Vijay is the leader!,207,64,POSITIVE,0.7556695448980664,271,0.3395225464190981,1,0,31,0,0,0,0,84,0,1,5,0,0,31,71340,0,0,1,0.0,0.0037987104008971122,Night,North
2024-02-06 02:00:00,Vijay Makkal Iyakkam rocks!,26,4,NEGATIVE,0.9033429273817898,30,0.01989389920424403,-1,0,27,0,0,0,0,25,0,1,4,0,0,27,77811,0,0,0,0.0,0.000385549600956163,Night,Central
2024-02-06 03:00:00,Thalapathy Vijay is the leader!,71,1,NEGATIVE,0.5249322882470895,72,0.07559681697612732,-1,0,31,0,0,0,0,40,0,1,5,0,0,31,57241,0,0,1,0.0,0.0012578396603832916,Night,Central
2024-02-06 04:00:00,Will Vijay succeed?,59,21,NEGATIVE,0.801702106110123,80,0.08620689655172414,-1,0,19,0,0,0,0,98,0,1,3,0,0,19,78332,0,0,0,0.0,0.001021293979471991,Night,West
2024-02-06 05:00:00,Vijay Makkal Iyakkam rocks!,429,111,NEUTRAL,0.9033890712531568,540,0.6962864721485411,0,1,27,0,0,0,0,37,0,1,4,0,0,27,39123,0,0,0,0.0,0.013802622498274672,Morning,North
2024-02-06 06:00:00,Political impact of Vijay,472,56,NEUTRAL,0.5784586360186136,528,0.6803713527851459,0,1,25,0,0,0,0,87,0,1,4,0,0,25,40309,0,0,0,0.0,0.013098811679773748,Morning,East
2024-02-06 07:00:00,Vijay Makkal Iyakkam rocks!,144,65,POSITIVE,0.5075112709902831,209,0.2572944297082228,1,0,27,0,0,0,0,10,0,1,4,0,0,27,93690,0,0,0,0.0,0.0022307610203863805,Morning,West
2024-02-06 08:00:00,Vijay entry trending!,92,97,NEGATIVE,0.656356647570729,189,0.23076923076923078,-1,0,21,0,0,0,0,28,0,1,3,0,0,21,86712,0,0,0,0.0,0.002179629117077221,Morning,Central
2024-02-06 09:00:00,Vijay Makkal Iyakkam rocks!,308,143,POSITIVE,0.794071853364799,451,0.5782493368700266,1,1,27,0,0,0,0,59,0,1,4,0,0,27,80622,0,0,0,0.0,0.005594006598695145,Morning,South
2024-02-06 10:00:00,Vijay entry trending!,7,124,NEGATIVE,0.5691415867023739,131,0.15384615384615385,-1,0,21,0,0,0,0,66,0,1,3,0,0,21,14540,0,0,0,0.0,0.009009628610729023,Morning,North
